X,Y,Employee_t
-8902559.776,4472192.227,cns13
-8902465.741,4472438.329,cns13
-8902042.873,4472473.265,cns13
-8901857.819,4472348.987,cns13
-8902506.566,4472342.604,cns13
-8902621.606,4471771.038,cns13
-8902553.144,4471581.704,cns14
-8902759.546,4472037.772,cns14
-8902290.113,4472566.745,cns14
-8902867.218,4472085.531,cns14
-8902227.073,4471662.987,cns14
-8901698.152,4472082.716,cns14
-8901935.482,4472344.698,cns14
-8903044.429,4472300.933,cns14
-8902789.018,4472477.964,cns14
-8902497.278,4471594.072,cns14
-8901882.334,4471827.039,cns14
-8902705.33,4472643.276,cns14
-8902369.405,4472256.32,cns14
-8902573.254,4472296.27,cns14
-8902060.74,4472407.616,cns14
-8903099.951,4472027.336,cns14
-8902601.696,4471826.595,cns14
-8902584.594,4471517.547,cns14
-8902316.852,4472792.442,cns14
-8902909.086,4472547.663,cns14
-8902359.324,4471484.464,cns14
-8902068.977,4472325.894,cns14
-8902589.986,4472084.393,cns14
-8902449.206,4472129.851,cns14
-8902452.659,4471729.586,cns14
-8902177.754,4471682.217,cns14
-8902716.711,4472098.13,cns14
-8902275.058,4472645.215,cns15
-8902629.419,4471893.781,cns15
-8902437.798,4472069.12,cns15
-8901885.83,4471898.405,cns15
-8902250.085,4472285.357,cns15
-8902168.605,4472069.28,cns15
-8902037.666,4472100.574,cns15
-8901886.37,4472008.431,cns15
-8902928.52,4472190.135,cns15
-8902122.156,4472442.968,cns15
-8902474.65,4472393.123,cns15
-8901997.161,4471768.24,cns15
-8902768.35,4471939.176,cns15
-8902555.026,4472354.804,cns15
-8901737.487,4471996.743,cns15
-8902607.685,4472384.062,cns15
-8902151.684,4471772.595,cns15
-8902670.336,4471823.293,cns15
-8902423.255,4472244.299,cns15
-8902464.592,4472581.644,cns15
-8902349.985,4472386.626,cns15
-8902371.077,4472745.911,cns15
-8902089.204,4471737.798,cns15
-8902823.944,4472376.731,cns16
-8903113.176,4472099.731,cns16
-8902905.868,4472270.936,cns16
-8901974.516,4472207.401,cns16
-8902236.854,4472448.765,cns16
-8902252.521,4472823.536,cns16
-8902157.907,4472236.412,cns16
-8903114.203,4472153.289,cns16
-8902492.228,4472072.803,cns16
-8902981.973,4472258.176,cns16
-8902190.863,4472187.503,cns16
-8902591.342,4472466.763,cns16
-8902797.562,4472085.975,cns16
-8901769.295,4472089.353,cns16
-8902384.982,4472500.609,cns16
-8902094.997,4471816.09,cns16
-8902777.283,4471881.855,cns16
-8902096.423,4472031.192,cns16
-8902542.913,4472414.228,cns16
-8903185.168,4472144.972,cns16
-8902294.257,4471528.9,cns16
-8902299.285,4471668.985,cns16
-8902325.653,4472272.049,cns16
-8902568.109,4471954.602,cns16
-8901913.281,4472106.107,cns16
-8902516.998,4472488.108,cns16
-8902389.804,4471836.54,cns16
-8902019.889,4472152.204,cns16
-8902105.469,4472264.464,cns16
-8902922.77,4472425.342,cns16
-8902184.153,4472416.367,cns16
-8902412.818,4472391.766,cns16
-8902089.637,4472489.58,cns16
-8902394.55,4472444.426,cns16
-8901808.421,4471904.041,cns16
-8902101.559,4472721.183,cns16
-8902772.337,4472203.45,cns16
-8902987.253,4472388.072,cns16
-8902855.592,4472449.684,cns16
-8902256.373,4471903.055,cns16
-8902204.666,4471781.826,cns16
-8902957.375,4472518.434,cns16
-8902994.251,4472305.543,cns16
-8901948.405,4472043.885,cns16
-8902939.033,4472335.345,cns16
-8903041.802,4472103.056,cns16
-8901881.625,4471955.019,cns16
-8902896.682,4471923.491,cns16
-8901993.311,4471989.548,cns16
-8902218.344,4472631.194,cns16
-8903095.057,4472411.645,cns16
-8901814.831,4471975.205,cns16
-8902105.327,4471625.012,cns16
-8903098.198,4472253.877,cns16
-8902450.671,4472630.834,cns16
-8902343.565,4472624.916,cns16
-8902116.335,4472592.176,cns16
-8902238.272,4471607.472,cns16
-8902185.737,4471893.847,cns16
-8901958.294,4472276.986,cns16
-8902712.62,4471983.89,cns16
-8901810.102,4472164.342,cns16
-8902688.353,4472032.548,cns16
-8902870.998,4471990.167,cns16
-8902705.828,4472487.822,cns16
-8902690.487,4471915.953,cns16
-8902094.198,4471924.238,cns16
-8902142.377,4472006.614,cns16
-8902894.351,4472364.558,cns16
-8902638.563,4471655.321,cns16
-8901788.997,4472046.262,cns16
-8902191.282,4472588.598,cns16
-8902176.578,4471843.034,cns16
-8902108.706,4472108.234,cns17
-8902209.446,4472922.044,cns17
-8902202.441,4472274.569,cns17
-8902848.372,4472308.834,cns17
-8902701.393,4472172.162,cns18
-8902738.245,4472534.974,cns18
-8902718.269,4471668.526,cns18
-8901878.852,4472174.123,cns18
-8902832.787,4472148.14,cns18
-8902714.635,4471847.497,cns18
-8902133.576,4472828.746,cns18
-8902298.593,4471960.699,cns18
-8902654.065,4472270.086,cns18
-8901985.129,4472421.472,cns18
-8902663.796,4472701.416,cns18
-8902162.022,4472647.316,cns18
-8902909.739,4472496.304,cns18
-8902752.564,4472373.54,cns18
-8903162.508,4472222.74,cns18
-8902328.275,4471881.942,cns18
-8902175.822,4471943.474,cns18
-8902499.508,4471519.351,cns18
-8902865.935,4472215.462,cns18
-8902484.372,4472745.179,cns18
-8902230.083,4472757.893,cns18
-8902373.189,4471891.35,cns18
-8902065.95,4471966.564,cns18
-8901859.235,4472059.369,cns18
-8901753.139,4472138.758,cns18
-8902202.503,4472338.66,cns18
-8902444.237,4471641.947,cns18
-8901910.196,4472411.526,cns18
-8902259.949,4472381.149,cns18
-8902179.573,4472487.671,cns18
-8902324.671,4472200.605,cns18
-8901933.591,4471800.862,cns19
-8901997.967,4472559.154,cns19
-8902317.301,4472105.172,cns19
-8902836.24,4472600.743,cns19
-8902407.408,4472804.196,cns19
-8903031.486,4472149.054,cns19
-8902812.727,4472427.229,cns19
-8902704.787,4472320.411,cns19
-8902107.73,4472168.409,cns19
-8902249.014,4472084.143,cns19
-8902198.773,4471725.268,cns19
-8903054.742,4472352.653,cns19
-8902385.165,4472072.615,cns20
-8902486.522,4471653.267,cns20
-8902507.8,4471830.368,cns20
-8902522.784,4472556.236,cns20
-8901897.853,4472238.878,cns20
-8902644.797,4472042.251,cns20
-8902303.269,4471458.019,cns20
-8901977.072,4472496.43,cns20
-8902300.302,4472876.661,cns20
-8902334.567,4471731.117,cns20
-8902510.922,4472155.157,cns20
-8902500.706,4471819.901,cns04
-8902407.824,4472041.456,cns04
-8902544.27,4471655.828,cns04
-8902281.753,4472018.772,cns05
-8902325.476,4471891.887,cns05
-8902479.934,4472065.634,cns06
-8902350.64,4471999.803,cns06
-8902379.623,4471940.112,cns07
-8902373.042,4471811.534,cns12
-8902460.092,4471920.958,cns13
-8902356.475,4472091.141,cns14
-8902381.237,4471882.514,cns17
-8902541.02,4471722.023,cns18
-8902331.379,4471942.259,cns19
-8902448.234,4471852.83,cns19
-8907344.952,4473796.127,cns04
-8907304.061,4473734.16,cns07
-8907391.646,4473742.045,cns07
-8905359.043,4480350.682,cns04
-8905445.567,4480246.165,cns05
-8905515.176,4480301.321,cns07
-8905473.63,4480359.452,cns10
-8905400.543,4480243.853,cns16
-8905419.578,4480312.722,cns16
-8905294.759,4481341.74,cns04
-8905564.928,4481455.714,cns05
-8905597.625,4481392.182,cns06
-8905270.389,4481174.937,cns07
-8905516.474,4481343.621,cns08
-8905379.727,4481007.396,cns10
-8905285.382,4481278.054,cns10
-8905467.999,4481361.022,cns15
-8905516.281,4481407.357,cns18
-8905715.9,4481220.163,cns18
-8905406.881,4481324.01,cns19
-8905131.761,4481168.308,cns05
-8905171.886,4481101.454,cns05
-8905357.411,4481148.335,cns05
-8905191.514,4480980.425,cns07
-8905350.521,4480998.567,cns07
-8905326.648,4481221.427,cns07
-8905191.256,4480894.184,cns07
-8905313.487,4481059.671,cns08
-8905269.699,4480873.636,cns08
-8905215.552,4481047.712,cns08
-8905305.354,4480959.99,cns12
-8905273.828,4481006.37,cns12
-8905108.041,4481069.375,cns14
-8905248.417,4481277.016,cns14
-8905256.944,4481205.72,cns14
-8905147.276,4481026.648,cns14
-8905073.645,4481006.747,cns14
-8905102.496,4480959.824,cns14
-8905211.31,4481158.865,cns15
-8905183.096,4481200.946,cns15
-8905059.019,4481121.356,cns16
-8905405.818,4481010.711,cns17
-8905308.277,4481156.018,cns18
-8905149.147,4480968.408,cns18
-8905403.763,4481238.978,cns18
-8905347.604,4481289.737,cns18
-8905245.386,4480940.823,cns18
-8905258.254,4481104.999,cns19
-8905494.604,4481394.956,cns04
-8905568.085,4481138.468,cns05
-8905683.147,4481450.686,cns05
-8905543.199,4481463.014,cns05
-8905603.151,4481418.718,cns05
-8905704.316,4481266.007,cns05
-8905824.511,4481428.281,cns05
-8905775.492,4481259.736,cns05
-8905557.054,4481303.984,cns06
-8905658.717,4481074.399,cns07
-8905687.027,4481335.335,cns07
-8905788.529,4481366.551,cns07
-8905470.92,4481462.368,cns07
-8905601.802,4481503.893,cns07
-8905879.509,4481427.331,cns07
-8905614.025,4481193.193,cns07
-8905554.076,4481230.136,cns10
-8905774.906,4481070.905,cns10
-8905645.841,4481389.747,cns12
-8905850.088,4481190.768,cns12
-8905644.725,4481004.331,cns12
-8905517.453,4481101.15,cns13
-8905785.678,4481320.441,cns13
-8905465.814,4481272.382,cns14
-8905644.421,4481128.53,cns14
-8905616.669,4481264.596,cns14
-8905629.398,4481334.904,cns14
-8905711.405,4481103.661,cns15
-8905716.835,4481381.67,cns15
-8905432.568,4481329.137,cns15
-8905433.47,4481186.093,cns16
-8905856.294,4481310.874,cns16
-8905601.435,4481075.278,cns16
-8905560.307,4481361.537,cns16
-8905844.347,4481095.749,cns16
-8905488.398,4481323.775,cns17
-8905845.852,4481247.295,cns18
-8905803.46,4481154.346,cns18
-8905757.905,4481209.392,cns18
-8905707.48,4481170.156,cns18
-8905661.401,4481208.88,cns18
-8905499.834,4481159.613,cns18
-8905483.552,4481218.658,cns18
-8905745.464,4481433.323,cns20
-8905558.26,4481332.553,cns03
-8905427.317,4481201.522,cns04
-8905419.167,4481104.858,cns05
-8905648.346,4481078.768,cns08
-8905594.587,4481118.486,cns08
-8905587.656,4481189.6,cns12
-8905693.68,4481133.996,cns17
-8905508.225,4481025.271,cns19
-8905362.142,4481209.014,cns19
-8905418.641,4480947.471,cns01
-8905356.667,4481273.178,cns04
-8905557.089,4481261.111,cns05
-8905658.59,4481196.238,cns05
-8905482.749,4481243.749,cns05
-8905696.033,4481282.595,cns05
-8905369.841,4481159.075,cns05
-8905469.816,4481163.722,cns09
-8905427.611,4481264.68,cns09
-8905423.458,4481391.203,cns10
-8905626.55,4481307.241,cns12
-8905498.231,4481298.642,cns14
-8905322.95,4481126.536,cns16
-8905628.516,4481259.213,cns18
-8905353.27,4481061.836,cns18
-8905287.919,4481058.129,cns20
-8905539.364,4481076.65,cns03
-8905475.035,4481088.546,cns07
-8905534.371,4481194.348,cns07
-8905591.637,4481076.842,cns12
-8905727.491,4481086.841,cns15
-8905543.794,4481120.164,cns16
-8905423.255,4481047.435,cns18
-8905561.882,4480887.641,cns04
-8905763.782,4480857.976,cns05
-8905562.901,4480930.289,cns06
-8905679.29,4480961.494,cns07
-8905542.433,4480815.586,cns08
-8905620.286,4480949.806,cns10
-8905577.262,4481006.852,cns12
-8905486.593,4480969.561,cns12
-8905709.329,4481017.736,cns16
-8905501.72,4480891.962,cns16
-8905646.092,4481017.392,cns17
-8905494.429,4480848.223,cns17
-8905660.56,4480890.787,cns18
-8905795.346,4480972.325,cns20
-8905805.882,4480856.466,cns04
-8905938.509,4480695.919,cns05
-8905930.19,4480653.602,cns05
-8905807.023,4480729.732,cns05
-8905874.636,4480638.265,cns05
-8906008.666,4480831.129,cns06
-8905931.843,4480594.889,cns07
-8906071.513,4480797.136,cns08
-8905886.857,4480848.234,cns09
-8906024.642,4480686.724,cns11
-8905930.565,4480933.476,cns12
-8905932.375,4480793.157,cns12
-8905944.963,4480863.49,cns13
-8905794.133,4480659.453,cns16
-8906092.698,4480864.664,cns16
-8905765.067,4480775.659,cns16
-8906079.939,4480698.868,cns16
-8905846.007,4480789.612,cns18
-8906077.884,4480927.136,cns18
-8905979.475,4480648.148,cns18
-8905987.608,4480747.829,cns18
-8905885.22,4480739.475,cns18
-8906006.439,4480928.067,cns20
-8905566.285,4480338.905,cns06
-8905706.398,4480448.562,cns06
-8905709.828,4480519.931,cns07
-8905652.422,4480449.079,cns18
-8905886.513,4480799.851,cns04
-8905957.863,4480796.036,cns07
-8905669.278,4480795.743,cns07
-8905608.744,4480833.704,cns14
-8905741.159,4480925.751,cns16
-8905711.99,4480853.022,cns16
-8905740.676,4480792.995,cns18
-8905760.064,4480699.179,cns15
-8905882.312,4480697.228,cns15
-8905820.598,4480661.219,cns16
-8905811.649,4480656.238,cns04
-8905733.859,4480545.827,cns09
-8905651.73,4480653.62,cns11
-8905788.294,4480612.793,cns14
-8905650.938,4480579.087,cns16
-8905920.671,4480595.636,cns07
-8906110.91,4480445.689,cns08
-8906008.791,4480450.26,cns08
-8905960.904,4480397.23,cns09
-8906073.876,4480506.793,cns10
-8906066.024,4480407.485,cns13
-8906164.152,4480686.101,cns14
-8905971.488,4480498.439,cns15
-8906018.643,4480552.121,cns16
-8906023.769,4480658.724,cns16
-8905919.671,4480533.614,cns16
-8906068.666,4480603.14,cns16
-8906131.626,4480548.866,cns16
-8906017.711,4480354.842,cns16
-8906117.8,4480595.458,cns16
-8906092.707,4480687.031,cns16
-8905897.693,4480480.252,cns18
-8905973.125,4480607.198,cns18
-8905879.339,4480718.756,cns04
-8905930.156,4480621.559,cns05
-8905967.459,4480573.379,cns05
-8906025.836,4480532.181,cns05
-8905878.339,4480656.733,cns05
-8905939.221,4480514.244,cns07
-8906122.82,4480809.22,cns07
-8905931.793,4480730.318,cns08
-8906032.543,4480629.913,cns10
-8905982.437,4480781.844,cns13
-8905856.361,4480603.372,cns15
-8906069.578,4480568.808,cns16
-8906093.777,4480510.059,cns16
-8906095.226,4480651.119,cns16
-8906076.468,4480718.577,cns16
-8906051.375,4480810.151,cns16
-8905977.311,4480675.241,cns16
-8906027.334,4480726.26,cns18
-8905439.311,4480700.554,cns05
-8905528.581,4480712.274,cns05
-8905349.222,4480867.188,cns07
-8905560.916,4480635.885,cns08
-8905491.169,4480651.4,cns08
-8905527.004,4480753.8,cns14
-8905382.632,4480663.058,cns14
-8905582.528,4480703.989,cns14
-8905392.714,4480754.72,cns15
-8905503.954,4480581.102,cns18
-8905431.976,4480611.381,cns18
-8905453.371,4480757.027,cns19
-8905843.759,4480756.497,cns05
-8905817.371,4480817.87,cns07
-8905752.599,4480696.466,cns07
-8905706,4480734.451,cns08
-8905693.731,4480682.923,cns14
-8905797.768,4480751.829,cns15
-8905711.911,4480613.824,cns16
-8905612.914,4480518.594,cns05
-8905850.338,4480418.343,cns05
-8905797.829,4480570.375,cns07
-8905702.612,4480384.019,cns10
-8905925.494,4480537.531,cns12
-8905780.081,4480431.353,cns15
-8905732.604,4480464.248,cns16
-8905771.836,4480366.318,cns16
-8905670.828,4480512.175,cns16
-8905646.45,4480470.063,cns16
-8905828.157,4480505.68,cns18
-8905858.603,4480602.381,cns19
-8905775.111,4480502.631,cns19
-8905431.816,4480893.292,cns05
-8905339.712,4480771.16,cns05
-8905461.596,4480828.004,cns07
-8905520.018,4480869.141,cns07
-8905390.417,4480815.551,cns07
-8905282.564,4480728.272,cns08
-8905348.323,4480823.89,cns08
-8905529.989,4480825.189,cns14
-8905301.32,4480922.049,cns16
-8905573.678,4480763.022,cns16
-8905383.934,4480993.235,cns16
-8906037.649,4480308.344,cns04
-8905858.528,4480207.241,cns07
-8905741.44,4480305.769,cns07
-8905602.709,4480451.141,cns07
-8905802.124,4480163.38,cns08
-8905708.257,4480214.269,cns10
-8906003.931,4480194.671,cns15
-8905861.974,4480117.261,cns16
-8905910.418,4480169.782,cns16
-8905617.638,4480322.357,cns16
-8906029.384,4480453.201,cns18
-8905635.092,4480247.728,cns18
-8905759.287,4480236.582,cns18
-8905930.074,4480294.118,cns18
-8905812.922,4480065.306,cns18
-8905982.554,4480262.85,cns07
-8905978.119,4480585.862,cns07
-8905661.066,4480409.913,cns07
-8905838.048,4480339.46,cns08
-8905793.976,4480281.455,cns10
-8905692.453,4480290.332,cns12
-8905872.386,4480532.271,cns12
-8905864.953,4480289.679,cns14
-8905923.674,4480248.971,cns14
-8905906.045,4480361.407,cns14
-8905890.483,4480485.336,cns14
-8905961.032,4480474.017,cns15
-8905996.601,4480389.714,cns16
-8905806.785,4480228.681,cns16
-8905688.055,4480334.472,cns16
-8905910.649,4480428.644,cns19
-8905589.967,4480883.715,cns05
-8905372.017,4480932.4,cns15
-8905437.391,4480945.825,cns10
-8905248.472,4480924.136,cns12
-8905542.225,4480971.798,cns16
-8905305.972,4480833.332,cns16
-8905376.858,4481064.335,cns18
-8905500.196,4480914.015,cns20
-8905309.303,4480971.017,cns07
-8905591.722,4480971.041,cns08
-8905203.17,4480900.189,cns14
-8905486.973,4480992.248,cns14
-8905248.545,4481052.582,cns14
-8905398.826,4481132.326,cns14
-8905448.62,4481046.724,cns16
-8905319.536,4481060.681,cns16
-8905302.175,4480877.006,cns16
-8905683.29,4480376.469,cns06
-8905754.584,4480371.728,cns07
-8905634.478,4480249.028,cns07
-8905571.422,4480282.632,cns14
-8905681.121,4480319.805,cns15
-8905610.381,4480391.305,cns18
-8905460.867,4480284.981,cns18
-8905450.948,4480457.309,cns08
-8905527.871,4480539.187,cns10
-8905518.443,4480427.885,cns12
-8905510.066,4480486.957,cns13
-8905388.899,4480519.367,cns13
-8905460.155,4480524.648,cns13
-8905566.975,4480466.125,cns15
-8905619.882,4480512.691,cns17
-8905571.438,4480565.212,cns20
-8905563.902,4480410.317,cns04
-8905422.811,4480339.802,cns06
-8905514.999,4480331.166,cns07
-8905749.527,4480299.169,cns08
-8905518.357,4480242.552,cns13
-8905609.861,4480325.038,cns16
-8905473.981,4480389.671,cns16
-8905561.606,4477741.053,cns04
-8905979.457,4477513.143,cns04
-8905963.875,4477658.176,cns04
-8905811.924,4477801.979,cns05
-8905698.104,4477364.841,cns05
-8905900.713,4477795.31,cns05
-8905537.652,4477670.909,cns05
-8905689.379,4477527.338,cns05
-8905831.892,4477607.432,cns06
-8905647.284,4477509.18,cns07
-8905752.015,4477709.843,cns07
-8906007.956,4477850.911,cns07
-8905750.668,4477413.239,cns07
-8906034.49,4477467.573,cns07
-8905474.536,4477637.417,cns07
-8905900.286,4477723.86,cns07
-8905664.029,4477458.994,cns07
-8905786.651,4477662.735,cns08
-8905844.677,4477537.133,cns09
-8905735.376,4477462.863,cns10
-8905903.477,4477522.285,cns12
-8905861.945,4477845.336,cns12
-8905844.311,4477891.786,cns12
-8905822.116,4477413.939,cns13
-8905817.608,4477488.045,cns13
-8905880.801,4477454.699,cns14
-8905902.955,4477387.329,cns14
-8905585.716,4477618.039,cns14
-8905620.584,4477700.718,cns14
-8905895.161,4477640.633,cns14
-8905762.763,4477334.448,cns14
-8905840.818,4477689.966,cns14
-8905797.923,4477733.292,cns14
-8905702.726,4477662.422,cns14
-8905734.316,4477791.033,cns16
-8905681.68,4477571.807,cns16
-8905687.585,4477772.163,cns16
-8905677.301,4477728.689,cns16
-8905593.648,4477471.315,cns16
-8905971.905,4477789.222,cns16
-8905627.312,4477355.153,cns16
-8905647.341,4477634.466,cns16
-8905823.962,4477359.92,cns16
-8905973.28,4477394.385,cns16
-8905951.986,4477448.53,cns18
-8905897.862,4477579.986,cns18
-8905808.656,4477279.683,cns18
-8905785.956,4477844.591,cns18
-8905858.509,4477747.802,cns18
-8905749.315,4477601.814,cns19
-8905760.721,4477531.279,cns19
-8905977.402,4477741.411,cns20
-8905656.719,4478204.377,cns04
-8905715.419,4478163.638,cns04
-8905831.331,4477978.455,cns05
-8905774.651,4477981.049,cns05
-8905736.057,4478087.386,cns05
-8905905.342,4477957.966,cns07
-8905785.938,4478036.227,cns09
-8905755.809,4478222.579,cns12
-8905901.127,4478116.946,cns14
-8905783.212,4478141.068,cns14
